"","DGAT2","CD59","JUP","BLOC1S1","PAM_50","tissue type","IRE1 gene sig(Logue et al. 2018)","GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE.txt","HALLMARK_UNFOLDED_PROTEIN_RESPONSE.txt","Lommond_2018_RIDD.txt","REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S.txt","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES.txt","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR.txt"
"TCGA-BH-A0H3-01A-11R-A12P-07",15.7906807773319,21.0165928184789,20.2568403005872,17.626204675567,"LumA","Primary solid Tumor",-1.66508354728721,18.8617355047067,19.3805781050963,18.8331097756773,18.8572594636068,19.028021687779,19.030669829947
"TCGA-BH-A0B7-11A-34R-A115-07",17.4894082161242,21.4500652060991,20.5710648634469,17.4541112410515,NA,"Solid Tissue Normal",-1.75057069826594,18.5706124310148,19.3806699269639,18.6562582559803,18.5710671906925,18.6947954206873,18.8095774677785
"TCGA-A2-A0CZ-01A-11R-A034-07",16.4590091532942,21.0084307587957,20.8346664115832,18.0461200776487,"Normal","Primary solid Tumor",-2.96190696904634,19.0726415921439,19.9419486342281,18.9699611536979,19.0516819471647,19.1690317571018,19.2538659595326
"TCGA-AC-A3W6-01A-12R-A22K-07",15.6929456873495,19.8451841058026,20.6670660086684,18.6864545178184,"LumA","Primary solid Tumor",-2.43943971329577,18.9921852385106,19.4830532187101,18.6253637715863,18.9349999779117,19.0362743936479,19.1466495093493
"TCGA-OL-A5RY-01A-21R-A28M-07",16.29527112115,21.6959021873179,20.6507439487003,18.7165581107179,"Normal","Primary solid Tumor",-1.79094428464831,19.0588539775309,19.5296689137538,19.0837044284168,19.0308644384212,19.160428185317,19.2306562111424
"TCGA-OL-A97C-01A-32R-A41B-07",14.0336626242268,20.649806062489,20.7965128103521,17.9393911617457,"Normal","Primary solid Tumor",-2.41246550347834,19.052506808046,19.9003742612167,19.1276351631915,18.9898785910069,19.1337811143258,19.2466315102783
"TCGA-BH-A1ES-06A-12R-A24H-07",14.748056102853,19.7764237041755,21.5890517444718,18.8393142561503,NA,"Metastatic",-3.23654769371484,19.0009045495453,19.8507134680417,18.1947255022596,19.042602758055,19.0959406677407,19.4134428733665
"TCGA-E9-A22D-01A-11R-A157-07",15.6303186563399,20.2792814124662,20.1728065988005,19.1460253044938,"LumB","Primary solid Tumor",-1.80901612888418,19.0826208195559,19.6352082090981,18.9839525586452,18.8133897595017,19.1092237966111,19.3942209552566
"TCGA-D8-A73W-01A-22R-A352-07",14.9740962793879,21.9454190419907,21.0178019938357,18.0685478188299,"LumA","Primary solid Tumor",-2.48902550138232,19.7934809827224,19.6655239906786,18.7512186088594,19.4925103205837,19.8364071677959,19.7409639572848
"TCGA-EW-A6S9-01A-22R-A33J-07",13.4207676741004,19.4198830948082,20.7691575943988,17.5929893949158,"LumA","Primary solid Tumor",-2.308784149741,18.8771119353397,19.3370499460568,19.0121000159613,18.7752230359688,18.8468264589193,18.798308415977
"TCGA-B6-A0IC-01A-11R-A034-07",10.6732263177357,20.2860907139013,21.3461651208076,18.0895445141651,"LumA","Primary solid Tumor",-3.63882157211917,18.8494916194594,19.3203193600199,18.4468073189058,18.6759697210839,18.8385742375059,18.7781330276054
"TCGA-BH-A1ET-11B-23R-A137-07",17.6282570959334,21.5714200526547,19.9733068208122,17.530994438358,NA,"Solid Tissue Normal",-1.51772594241876,18.4608032354971,19.0123514420155,18.8547750584793,18.518869190489,18.6006197650077,18.711197101007
"TCGA-BH-A0DL-01A-11R-A115-07",18.2272410973612,21.2222096338489,22.247364126849,17.696042996687,"Basal","Primary solid Tumor",-1.53826217807868,18.9488622167262,19.4665563499974,18.7653657000689,18.9996265117735,19.1304686183819,19.2167820982201
"TCGA-A8-A08S-01A-11R-A034-07",13.9253674655977,21.6088725861424,21.9878043564794,18.5598317902374,"LumB","Primary solid Tumor",-4.28150200661237,19.0388338648143,19.4129097986949,19.1750632507495,18.7404152810379,18.8681291333027,19.0229172664367
"TCGA-B6-A0IO-01A-11R-A034-07",16.4714043264367,20.8652520982304,21.762905674711,19.1074474443473,"LumA","Primary solid Tumor",-2.7821392297101,19.3439295054998,19.8964563692099,18.9751927487475,19.1336616183044,19.3047802629912,19.5497004678995
"TCGA-A7-A6VW-01A-21R-A33J-07",16.660164171685,21.3013304947236,20.8646748055794,18.7986891727304,"Basal","Primary solid Tumor",-1.38227112344091,19.4312190027939,20.1359680452328,18.9731327942065,19.485341097843,19.5869584883357,19.7026373979184
"TCGA-E2-A15C-01A-31R-A12D-07",12.8050190479625,20.5598103969076,21.1956586003041,17.2927425945034,"LumA","Primary solid Tumor",-3.30158761222247,19.1392555150886,19.2950340912024,18.8536012519115,18.7170149254809,18.8486267793287,18.8646094860463
"TCGA-E9-A3Q9-01A-11R-A21T-07",18.5007034302847,21.93850319248,20.3261452249255,18.804595713065,"LumA","Primary solid Tumor",-2.30180899499904,19.532202799278,19.7043131349386,18.8405753415008,18.9575648254761,19.2188579233511,19.5957930230283
"TCGA-AN-A0FN-01A-11R-A034-07",14.9964098156676,21.0633676853401,20.1758722866073,18.3733069460715,"LumA","Primary solid Tumor",-1.85070852838139,18.8690478134748,19.3123101631519,19.1085059880043,18.8721779491749,19.0209165504218,19.1471303256385
"TCGA-AN-A0AL-01A-11R-A00Z-07",16.1758286686013,21.8423080886281,20.5442740005375,18.1236207686179,"Basal","Primary solid Tumor",-0.410631269278912,19.4292492605634,19.8739580924488,18.8549118984382,19.4446377156489,19.6000459931106,19.77297384674
"TCGA-C8-A278-01A-11R-A169-07",16.5131030303939,19.947432100392,20.1707248426928,17.5050003138444,"Her2","Primary solid Tumor",-1.8161748638301,19.1021103179704,19.7474307951157,18.9116715305202,18.9262660397015,19.2007685066756,19.4909355501093
"TCGA-AC-A3W5-01A-11R-A22K-07",17.0201314800981,19.7791735811709,22.0088192526932,18.8501465402955,"Her2","Primary solid Tumor",-3.05517187384602,19.1069434549093,19.4513873991748,18.8492798339443,19.0748001958011,19.19294499021,19.2688744072083
"TCGA-E9-A248-01A-11R-A169-07",16.4732296044792,19.9331769688337,21.3949406477584,17.6593902809528,"Her2","Primary solid Tumor",-2.07336285186441,18.9437708765942,19.6316598266491,18.8835407491718,18.8607689260269,19.1439339524435,19.3552258944367
"TCGA-E9-A3X8-01A-31R-A22U-07",17.4115666911966,20.9887762618602,20.9289821348048,20.8736428164075,"LumA","Primary solid Tumor",-3.03478114790815,19.4396371401156,19.9540705885552,18.7384125462326,19.3635227046086,19.4120623025226,19.6112309018223
"TCGA-BH-A1EW-11B-33R-A137-07",17.83176263766,20.8179044719249,20.2482855401441,17.4626034962364,NA,"Solid Tissue Normal",-1.94559764208697,18.6480536493426,19.1674844037852,18.8107075666168,18.432521624567,18.6325621817819,18.7834893328109
"TCGA-A2-A1G1-01A-21R-A13Q-07",15.8423697451129,22.6553004568667,20.99307771685,17.4852359289722,"Basal","Primary solid Tumor",-1.43102646451446,18.8529937089466,19.7310783407103,19.1094509025241,18.8188774265314,19.0530733492472,19.4022218342095
"TCGA-XX-A899-01A-11R-A36F-07",16.1524573573908,20.5685632661839,20.3508693311384,18.0748340232522,"LumA","Primary solid Tumor",-2.26503313653311,18.7658263845738,19.400693477879,18.7151271999958,18.724319181324,18.7917995801324,18.8302619000451
"TCGA-C8-A12O-01A-11R-A115-07",12.5703950100948,21.5894100211691,20.6408314142644,17.6220059669388,"LumA","Primary solid Tumor",-2.04094686506568,19.2643268607089,19.7191974994992,18.8247575036768,19.0454807559745,19.1834228907444,19.352398100871
"TCGA-OL-A5D7-01A-11R-A27Q-07",18.6194035665124,19.8914875522339,20.3997669206006,18.3985847605365,"Basal","Primary solid Tumor",0.650632028299601,19.2382591265428,20.0631930876288,18.3194397993367,19.427909012298,19.4681757509001,19.5219188275035
"TCGA-GM-A3XN-01A-12R-A22U-07",16.685287680189,20.2772840667756,20.7263973074583,18.4754390998825,"LumA","Primary solid Tumor",-2.54773411292012,18.9080717670024,19.4515121163474,18.7064580338472,18.7891795798186,18.8575196052817,18.9030003246394
"TCGA-GM-A2DM-01A-11R-A180-07",15.1694625608528,22.9333864524563,20.3852749540677,18.0026211318319,"LumA","Primary solid Tumor",-2.20832726343874,19.0516757823385,19.9176250942606,18.7890256349102,19.0023006877813,19.1779887438191,19.2849364824276
"TCGA-A7-A26J-01A-11R-A277-07",13.2286551306349,20.3721487271186,19.6954813254749,18.8027768826524,"LumA","Primary solid Tumor",-2.87102571672053,18.7670301181413,19.3503654848827,19.2336655411814,18.48814532353,18.5260796540038,18.8241887758193
"TCGA-D8-A1Y3-01A-11R-A157-07",17.2945549266633,20.4967477286092,20.8832080459578,18.8322049196675,"LumB","Primary solid Tumor",-1.01884616689002,19.2199316103606,20.3127602600533,18.7701525533707,19.2353696477997,19.3280656998634,19.6943316809439
"TCGA-A2-A0SX-01A-12R-A084-07",17.3776961270771,20.2111653232039,20.9767319235211,17.6543150601838,"Basal","Primary solid Tumor",-1.03436120787985,18.8123183200519,19.4651722578993,18.775353380263,18.9712075489552,19.0381672796197,19.2520021389847
"TCGA-A8-A091-01A-11R-A00Z-07",16.5474682024065,20.2663958029323,21.1021730790026,17.9930106309882,"LumA","Primary solid Tumor",-2.72429901924573,18.6725659109668,19.2062089620466,18.8084119669824,18.6261003413727,18.7546088539322,18.7585435596299
"TCGA-BH-A0DZ-11A-22R-A089-07",17.0842506128731,21.746057570108,22.9719552890068,18.2899589867876,NA,"Solid Tissue Normal",-2.46015571707052,19.0004910089132,19.7867749172717,18.6646419644253,18.8990052924001,19.048471078842,19.1171379050446
"TCGA-EW-A1IW-01A-11R-A13Q-07",16.0995611942162,20.9512630678967,21.042547742814,18.2748806155155,"LumA","Primary solid Tumor",-2.35898093109655,18.8420741953233,19.1693709477654,18.8735166250611,18.6815881910935,18.7619665592452,18.8396062204184
"TCGA-AC-A8OR-01A-21R-A41B-07",11.7443317718962,21.5636923322933,21.8039865281078,18.3257323238672,"LumA","Primary solid Tumor",-3.16661550686438,19.3162336844833,19.9019337322277,18.8770114110084,19.0985975876336,19.2622232670248,19.2631608264435
"TCGA-BH-A0BO-01A-23R-A12D-07",17.6369966923464,21.7502147245943,20.7193108676665,17.5022164725559,"LumA","Primary solid Tumor",-1.61068506352151,18.9668013455226,19.4859420437892,18.9268397503503,18.96438871746,19.1249622106273,19.2498890307887
"TCGA-A8-A08B-01A-11R-A00Z-07",14.7623446325671,21.0572882014784,22.3628307780264,18.0528853176696,"Her2","Primary solid Tumor",-2.84702418518343,19.0795669919074,19.8475275306294,19.1190728423382,18.9290676113512,19.2054284983361,19.5363294999057
"TCGA-BH-A18K-11A-13R-A12D-07",20.8078378229505,21.3878031873248,20.6423315730837,17.6017826707126,NA,"Solid Tissue Normal",-1.83393942428019,18.4348800892258,19.1961285974447,18.6810465806174,18.5000457167097,18.5777474627179,18.6021895140217
"TCGA-E2-A1B0-01A-11R-A12P-07",17.3124118044469,20.6273804533706,20.7242356526807,17.0581605277951,"Her2","Primary solid Tumor",-1.37972950079837,18.9929282837984,19.6486126955715,18.97637523356,19.0792586041769,19.232732665547,19.3852441023737
"TCGA-A2-A0T7-01A-21R-A084-07",14.1042621626151,21.0499388606572,21.369166480259,17.9167484294826,"LumA","Primary solid Tumor",-2.47710819992117,18.8675943574783,19.4373007711066,18.7552002383704,18.8095035411441,18.9980930534378,19.1596860058815
"TCGA-E2-A1LI-01A-12R-A157-07",17.4464132709801,20.6545984395942,21.0367236089591,17.2763848967855,"Basal","Primary solid Tumor",-0.333658659846783,19.2485627853497,19.6922316918198,19.1204857745214,19.3954442058467,19.511695938523,19.604419075062
"TCGA-A8-A083-01A-21R-A00Z-07",14.65363442719,20.7428364348847,21.0919613940382,18.086382834406,"LumA","Primary solid Tumor",-2.75029301334853,18.9907083089513,19.5261186321748,18.941539095482,18.7526645222564,19.0611661056329,19.0208051137831
"TCGA-AR-A250-01A-31R-A169-07",12.3373683946568,20.2009466772143,19.943392718404,17.5633359537329,"LumB","Primary solid Tumor",-2.13768828189062,19.3785065608624,19.3355326468207,19.1024994359753,18.806558390215,18.9961624688827,19.0988591150732
"TCGA-EW-A1PD-01A-11R-A144-07",14.9741391314482,20.4448120127051,21.8841522966121,17.6714242497982,NA,"Primary solid Tumor",-2.8469452739691,19.0416018257991,19.4715202245956,18.8640462863557,18.7356747186003,18.8635171473409,18.9732181221359
"TCGA-A8-A08J-01A-11R-A00Z-07",14.5848954711685,20.9146642288124,20.943615936423,18.6117436041946,"Her2","Primary solid Tumor",-2.91702060214911,19.0154740289056,19.449658140201,19.135731195068,18.7753307638445,18.936531438368,19.1123322226138
"TCGA-A2-A3XX-01A-21R-A239-07",17.9657103907757,19.9544590181957,22.3045209346052,17.7407666291411,"Basal","Primary solid Tumor",0.0830490797126977,19.4851324278686,19.7653338248432,19.0879487325229,19.6317632308864,19.7338442965915,19.7882727979643
"TCGA-C8-A12K-01A-21R-A115-07",16.8593142113296,21.5134046064812,19.13485544514,17.9900094745505,"Basal","Primary solid Tumor",0.148623126303782,19.0846923666211,19.8750179851092,18.793475979729,19.0234935071356,19.293498035224,19.6459272643885
"TCGA-BH-A1EV-11A-24R-A137-07",19.2152508924578,21.6558566735598,20.0584412394044,17.5521813431689,NA,"Solid Tissue Normal",-1.36645707283313,18.4273161127038,19.1000238594256,19.011473009634,18.4552414355759,18.5962617014449,18.8047390645669
"TCGA-AN-A0AR-01A-11R-A00Z-07",17.0377164316229,21.2197251279148,20.3865559661893,18.2070802202259,"Basal","Primary solid Tumor",-0.250557399194903,18.9803776952738,19.9893543474554,18.7565190862196,19.0141457767752,19.1292413191595,19.5056014353156
"TCGA-E2-A15A-06A-11R-A12D-07",17.8808194366758,19.9904489797145,21.1615337039196,18.1745664211716,NA,"Metastatic",-2.28881076215421,19.0012681137913,19.4141035789909,18.9618271542743,18.8614733539896,18.9743532609224,19.1086289008586
"TCGA-AO-A1KR-01A-12R-A144-07",17.439524233581,21.4502528849039,20.6640366618013,19.5921364862026,"Basal","Primary solid Tumor",-0.369103899351558,19.2367110288475,20.2269217773638,18.7583893034045,19.4535569205177,19.4963869375178,19.8342298960033
"TCGA-BH-A0W3-01A-11R-A109-07",13.4379758237465,20.1882492890021,21.2894031386937,18.2219290891443,"LumB","Primary solid Tumor",-3.28448960424494,18.765240064616,19.1078229769083,18.3465318716375,18.5382280255685,18.6656235300868,18.6274640102999
"TCGA-AQ-A04H-01B-11R-A10J-07",15.3692847447093,20.5416431985193,21.6725471033642,17.5113586979644,"LumB","Primary solid Tumor",-2.84652243743866,19.0886668820507,19.4858903414371,18.7280364583804,18.9752975466922,19.0459582150671,18.976340890956
"TCGA-A2-A04N-01A-11R-A115-07",11.5126209357029,20.6139236811557,21.2197424016611,17.9843884864903,"LumA","Primary solid Tumor",-3.2846006406657,18.8060449433866,19.546019679211,18.87789787911,18.7024411297663,18.8465925057839,18.9603147287324
"TCGA-BH-A0BW-11A-12R-A115-07",16.6215094011491,21.437401375759,20.2123525003184,17.4620188987197,NA,"Solid Tissue Normal",-1.12603275393147,18.5945211762235,19.2640009022484,18.79352660468,18.6659580711036,18.8055237246877,18.9162104815903
"TCGA-AO-A0J8-01A-21R-A034-07",15.583957535749,20.5130745822316,21.2045447171083,18.4537499695812,"LumA","Primary solid Tumor",-2.94295542228476,19.1589858824011,19.4529698962144,18.8181245643836,18.86777985366,18.9968097328417,19.0198286098589
"TCGA-HN-A2NL-01A-11R-A18M-07",16.9885017609181,20.4586527471941,19.585519240866,19.2480612661178,"Basal","Primary solid Tumor",0.83019298355158,18.9794666849001,20.2658288060734,18.7656191425441,19.1300889059982,19.1806358057006,19.6819995565958
"TCGA-BH-A0B6-01A-11R-A19W-07",15.0078210000948,20.7761069606213,20.7706379507085,19.1507312705304,"LumA","Primary solid Tumor",-2.24694833927645,19.4328656985373,19.9427102266245,18.7254283517795,19.325967014662,19.6190453758013,19.8496630596603
"TCGA-D8-A1JB-01A-11R-A13Q-07",13.3633532913521,21.7911739202408,21.6093599254071,17.4879140568696,"LumA","Primary solid Tumor",-2.41631462531047,18.6168119317941,19.1360122990385,18.6316396723812,18.5744205627666,18.7301252305379,18.7214312104626
"TCGA-A7-A13E-01A-11R-A277-07",17.1515323453831,20.0913797813721,21.0132158695871,17.444580221931,"Basal","Primary solid Tumor",-0.805825609056075,19.1243274014484,19.5838517920076,19.1223915455033,19.2204435443013,19.2665529811999,19.4784240146774
"TCGA-A2-A0YC-01A-11R-A109-07",15.5635216746089,20.7423946139673,21.7068280233367,17.6643463665267,"LumA","Primary solid Tumor",-3.19244597709824,18.932406185864,19.2741423548371,18.6656366947123,18.8749279099401,19.0147154679901,18.920859033707
"TCGA-AO-A0JA-01A-11R-A056-07",15.7797966432596,19.8822484716908,20.6735421364159,18.1028856235294,"LumA","Primary solid Tumor",-2.34154680155865,19.4090788890568,19.2938302449956,19.0378019348881,18.9078115996037,19.0861537722475,19.0631067630203
"TCGA-E2-A15J-01A-11R-A12P-07",15.7576796051884,20.5433208915875,20.9462147083921,17.9753001107247,"LumA","Primary solid Tumor",-1.82302495809768,18.9559105062813,19.9337950370405,18.795677085785,19.0402219203097,19.1229972198318,19.157816509545
"TCGA-BH-A0HF-01A-11R-A056-07",16.0970698234412,21.2773119887354,20.8464146235098,18.822224453169,"LumA","Primary solid Tumor",-2.43520827696996,19.0911439189378,19.5431588022509,18.893310942482,18.9262479537603,19.2132385643656,19.2424633570325
"TCGA-A2-A04T-01A-21R-A034-07",18.4002210417447,20.6559676088029,20.5326055488559,18.3586586041586,"Basal","Primary solid Tumor",-0.12680886964343,19.2552936069045,19.6943965442987,19.2340450727255,19.3336792931172,19.545289513121,19.5153434569782
"TCGA-B6-A0RV-01A-11R-A084-07",14.164800056449,20.9098002466785,20.0696806884312,18.1103540105642,"LumA","Primary solid Tumor",-2.2665513648032,19.7035677338189,19.7673737764421,18.8891824621991,18.9026716396918,19.1404807533289,19.2402216018784
"TCGA-A2-A4RX-01A-11R-A266-07",15.9244295113886,21.5670520475502,21.9110651541161,17.071558604383,"Basal","Primary solid Tumor",-0.832551439659408,18.8166280361068,19.5343591423809,19.3006444397866,18.9158341522309,19.0266781332987,19.0576106732013
"TCGA-E2-A576-01A-11R-A31O-07",15.858180517884,20.3083280486078,21.9778935264822,20.6915325939915,"LumA","Primary solid Tumor",-3.39684265663459,19.5445897273484,19.8379370365932,18.8361426086519,19.0826710930334,19.175256304638,19.367210920866
"TCGA-A2-A0T3-01A-21R-A115-07",15.5380602094914,21.0294294341002,20.7388625559655,17.7182763195784,"LumB","Primary solid Tumor",-1.64882507308875,19.0899326424592,19.6417284588155,19.0811393795499,19.0131575608749,19.1796763972478,19.104761739745
"TCGA-E2-A574-01A-11R-A29R-07",17.6422160426187,21.4574240191171,21.3223777661641,19.7055595861481,"Basal","Primary solid Tumor",-1.71622383429914,19.6377389382226,20.3347057006343,18.9813250873481,19.5846118577267,19.8322058042844,20.0633313396959
"TCGA-E2-A1LH-11A-22R-A14D-07",16.286938128414,21.7143553973492,21.0923198626797,17.944337096767,NA,"Solid Tissue Normal",-2.2638042248381,18.6474133235296,19.3226712056627,18.7423922013349,18.6279120220472,18.7295486851644,18.8333821846857
"TCGA-B6-A0IE-01A-11R-A034-07",16.2127084422969,19.51794910188,21.5370880486296,18.7254265097103,"LumA","Primary solid Tumor",-2.47266646391059,19.5997879939223,20.0175994117511,19.0448531547575,19.5666210111395,19.7344036899884,19.8209114265719
"TCGA-GM-A2DD-01A-11R-A180-07",15.3611394349595,20.5686589235413,20.6051777770779,18.8910841367997,"Normal","Primary solid Tumor",-2.99426425423377,19.0129558600766,19.650322062962,19.0773848463959,18.9484195433682,19.0984057776885,19.3866571370034
"TCGA-AN-A0G0-01A-11R-A034-07",17.1844018417647,20.4181766890309,20.730522752581,17.9163359967361,"Basal","Primary solid Tumor",-0.730860574660181,19.6180927139857,20.1391050355567,18.8332873935441,19.5768198545255,19.7417278028297,19.9943046520444
"TCGA-BH-A0EB-01A-11R-A034-07",12.1522844564902,20.6331942477555,21.0701329222428,18.7719196785298,"LumA","Primary solid Tumor",-2.45223774801897,19.4841432509436,19.4901926108424,18.7795192756383,18.9826614569938,19.15630940662,19.281824966579
"TCGA-A8-A08L-01A-11R-A00Z-07",15.0924606070099,19.0352791042243,22.0060284711264,18.1248580220467,"Her2","Primary solid Tumor",-2.39913116935831,18.7427269461238,19.3240605473917,18.7847147543434,18.8019675285607,18.8922788693319,18.9308099666533
"TCGA-BH-A1F5-01A-12R-A13Q-07",13.5356526596031,20.7451596569547,21.0017589912716,16.6919814957603,"LumA","Primary solid Tumor",-2.64645096513274,19.0462531554207,19.250731143488,18.9294214265234,18.5369220610227,18.7583271137558,18.7007886585891
"TCGA-AR-A1AX-01A-11R-A12P-07",13.2950498323483,21.1130804422578,20.1629124790134,17.6140970780276,"LumA","Primary solid Tumor",-1.48064017885167,18.7857911612888,19.3930323254866,18.6494175420303,18.7693969294848,18.918457036354,19.1264904085851
"TCGA-B6-A0WZ-01A-11R-A109-07",16.1089912036742,20.388051622521,21.1311358657497,18.376203076086,"LumA","Primary solid Tumor",-3.45161958814494,19.6323426989202,19.6705570691288,18.680388941111,19.0149638969576,19.3011652533971,19.3099287974055
"TCGA-E2-A15G-01A-11R-A12D-07",14.3597166535924,20.048244369795,21.1397802524201,18.4142464559682,"LumA","Primary solid Tumor",-3.23104264850337,19.1394929954249,19.2915947299091,18.6012541254582,18.7446332832844,18.8350707261032,18.8022826298748
"TCGA-A2-A0YI-01A-31R-A10J-07",15.7750325277251,20.6953049624926,20.4987464590084,17.817079089825,"LumA","Primary solid Tumor",-2.29899561677915,19.1979945639597,19.4139108097894,18.8356125993721,18.8041477936339,19.1326131061753,19.1477133402952
"TCGA-GI-A2C8-01A-11R-A16F-07",11.0229005426031,23.9174900350016,20.3717690331126,17.3196783515163,"LumA","Primary solid Tumor",-2.48183937244095,19.0194241762859,19.2795783678045,18.7144008851196,18.9864268540094,19.1989494931857,19.0976087835708
"TCGA-A8-A0A2-01A-11R-A034-07",10.1031039847099,20.9209225252417,21.0703707071539,17.8617275303501,"LumA","Primary solid Tumor",-3.20483599305524,18.7813186035932,19.404963598053,18.8091017425925,18.721248652592,18.7874538437401,18.8487495000542
"TCGA-BH-A0DG-01A-21R-A12P-07",16.3443826011373,20.4038603103502,20.5883321672878,18.4581452990444,"LumA","Primary solid Tumor",-2.07156527259541,19.0495783236329,19.3073389615656,18.8998766784835,18.9747127359753,19.0801405363046,19.0734926557658
"TCGA-LD-A74U-01A-13R-A33J-07",15.8808339928197,20.5900486995112,20.3597280569255,18.2657041298964,"LumA","Primary solid Tumor",-2.31144977983412,19.128866807194,19.5068404870577,18.8567137986232,18.9143293965731,19.0587961403802,19.1521501431634
"TCGA-A8-A07F-01A-11R-A00Z-07",15.2936925617409,20.2480675019487,20.5453060509759,17.5763555766427,"LumA","Primary solid Tumor",-2.42078219360387,18.6794365650518,19.3656788626274,18.8792299594716,18.6136031572069,18.7900370864315,18.9602245657468
"TCGA-A2-A1FW-01A-11R-A13Q-07",15.9087627465385,20.223742277187,20.3238047472443,17.9249484490486,"LumB","Primary solid Tumor",-2.20030514791905,18.8844351655651,19.3366104025709,18.7782646187149,18.6541761831435,18.7873589602189,18.8812714627316
"TCGA-GM-A2DC-01A-11R-A18M-07",17.3236370640196,20.2227602544155,21.9286560397869,18.8236479512835,"LumA","Primary solid Tumor",-3.28071199970312,18.6520335733168,19.4452657604158,18.6554253508042,18.6760903160684,18.7979482507272,18.7626504913681
"TCGA-E9-A5FK-01A-11R-A27Q-07",16.0430372601488,21.3539152948382,20.9607056422269,19.8442154259849,"LumA","Primary solid Tumor",-2.76860584664595,19.4567417589678,20.0217019316898,18.7830494292588,19.0863776786293,19.2630077468231,19.5806032890579
"TCGA-BH-A1FM-11B-23R-A13Q-07",18.8071726198835,21.4019734547452,20.4185235582925,17.7862145914923,NA,"Solid Tissue Normal",-1.57007878376948,18.5236766116256,19.1732561478783,18.9164351189835,18.6149585358502,18.7157799791127,18.7979122420154
"TCGA-E2-A1IN-01A-11R-A13Q-07",14.1164133856185,20.2610126787032,21.0087677091548,18.2150310879629,"LumA","Primary solid Tumor",-2.48221496503912,18.9044193843526,19.5442451928196,18.9798489822235,18.794896378418,18.9292762384406,19.0660478408995
"TCGA-A8-A076-01A-21R-A00Z-07",16.0377176645353,19.9093410801777,20.4413674024593,17.709061120412,"LumB","Primary solid Tumor",-2.17053432031685,19.2348864031492,19.5647497513171,18.9617102409696,18.9962087204155,19.2248632843962,19.3593091385506
"TCGA-BH-A1EN-11A-23R-A13Q-07",19.6758468989117,21.8622049259353,19.9145427931813,18.3037930409981,NA,"Solid Tissue Normal",-1.38886545855338,18.6605743339648,19.2688068086689,19.0119950588897,18.7745373265441,18.8610087032263,18.8711790353255
"TCGA-E2-A1BC-01A-11R-A12P-07",18.3215800864791,21.0774458177599,20.8011663911528,17.1886685139692,"LumA","Primary solid Tumor",-2.69173209399835,18.7875706367549,19.2839061675154,18.9560675053312,18.689085526382,18.8771536753255,18.9193432873802
"TCGA-A8-A0AD-01A-11R-A056-07",15.6845507227497,20.8009755707029,20.4452811748497,17.6529922863464,"LumA","Primary solid Tumor",-1.72176358042616,18.9369231651632,19.3814296549398,18.9010440948833,18.7856774859672,18.9768860667016,19.0154522204413
"TCGA-A2-A0D3-01A-11R-A115-07",16.3026553022349,20.7611500455016,20.7444811364123,18.0327026364155,"LumA","Primary solid Tumor",-1.77744617771739,18.818651524234,19.464549126612,18.7528543147611,18.8895414698915,18.9862241423994,19.0377773438928
"TCGA-BH-A0HN-01A-11R-A10U-07",13.908155481088,20.6306138547517,21.0969018587621,18.9547038541714,"LumA","Primary solid Tumor",-3.47049920133247,19.214768477296,19.5024102047206,18.5733462068738,18.8247032927114,19.0268681518598,19.1596883949701
"TCGA-A7-A13H-01A-11R-A22K-07",14.3325073992172,20.1939543597996,21.3651288212271,18.2150931519096,"LumA","Primary solid Tumor",-3.07898641757732,18.757947725707,19.215005934738,18.5395791640292,18.7986253191129,18.863519001945,18.8874379785708
"TCGA-B6-A0RI-01A-11R-A056-07",16.1871155816943,21.3838401230091,21.3572597460113,17.5189696251695,"LumA","Primary solid Tumor",-2.51536739169725,19.2037988714686,19.6151409038532,18.9169431632877,19.0960979323258,19.3456427134785,19.3190416568867
"TCGA-D8-A1Y1-01A-21R-A14M-07",15.9499867756499,21.2378365020099,21.3232346753045,18.558034764527,"LumB","Primary solid Tumor",-2.53433211875459,19.0719805415988,19.4244842959087,18.9890708442694,18.771131616795,18.8734785639594,18.9880604895354
"TCGA-BH-A0BD-01A-11R-A034-07",18.1932124096804,22.3565102314612,20.8222372927091,18.4091551836809,"LumB","Primary solid Tumor",-1.96289493678326,19.2387975775181,19.4753807710274,19.088100375003,19.2550301109492,19.3679502693778,19.2986390491052
"TCGA-A7-A0D9-11A-53R-A089-07",21.9400308572789,21.3715217127113,18.6703404396615,18.6961309929885,NA,"Solid Tissue Normal",-1.15582269356719,18.7759052766093,19.2680435480243,19.6212768422729,18.9737974984358,19.0178397080117,19.0352100673459
"TCGA-AN-A0XN-01A-21R-A109-07",15.7794459836933,20.8027795763306,20.4229688506628,17.4757087599357,"LumA","Primary solid Tumor",-1.70696050900481,19.0267064671198,19.7032375946184,19.1382339456819,19.0501661568497,19.2548254993742,19.3902738053057
"TCGA-AR-A2LE-01A-11R-A180-07",14.5235334701506,20.7581075677251,20.7873811193645,17.7747023437937,"LumA","Primary solid Tumor",-2.09084935079735,18.9246725360385,19.821271093201,18.6689160472687,18.7579780063588,18.8990013828002,18.9798964563369
